duplicate_group_id,duplicate_count,source_entries,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label
1035,2,"1036,2654",AISI E9310 Steel,Normalized At 890C (1635F),910.0,570.0,18.0,4,Normalized (air cooled) – general-purpose steel
1036,2,"1037,1928",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",800.0,572.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1037,2,"1038,2083",AISI Grade 18Ni (250) Maraging Steel,"Aged, 75 mm Round Bar, Tested Longitudinal",1750.0,1712.0,11.0,2,Quenched (oil) – general-purpose steel (tested)
1038,2,"1039,1971",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",772.0,662.0,23.0,6,Quenched (oil) & tempered – high-strength structural steel
1039,2,"1040,2621",AISI E9310 Steel,"Mock Carburized, 790C (1450F) Reheat, 230C (450F) Temper, 13 mm (0.5 In.) Round",1227.0,979.0,15.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1040,2,"1041,2574",AISI E9310H Steel,Normalized At 890C (1635F),910.0,570.0,18.0,4,Normalized (air cooled) – general-purpose steel
1041,2,"1042,1891",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",800.0,572.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1042,2,"1043,2525",AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",876.0,580.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1043,2,"1044,1884",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",876.0,814.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1044,2,"1045,3047",AISI 86B30H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 50 mm (2 In.) Round",827.0,689.0,21.0,10,Quenched (water) & tempered – high-strength structural steel
1045,2,"1046,2101",AISI Grade 18Ni (350) Maraging Steel,"Aged, At Rt, Tested Longitudinal, Round Bar 75 mm",2359.0,2320.0,6.0,2,Quenched (oil) – general-purpose steel (tested)
1046,2,"1047,2089",AISI Grade 18Ni (250) Maraging Steel,"3.18 mm Thick Sheet, Solution Annealed At 815C (1500F) For 30 Minutes, Air Cooled, Aged At 480C (900F) For 1 Hour",1824.0,1769.0,4.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1047,2,"1048,2136",AISI Grade 18Ni (250) Maraging Steel,Nominal Annealed Properties,965.0,655.0,17.0,7,Annealed – easy-to-machine – round annealed stock
1048,2,"1049,2595",AISI E9310H Steel,Annealed At 845C (1550F),820.0,440.0,17.0,7,Annealed – easy-to-machine – round annealed stock
1049,2,"1050,2646",AISI E9310H Steel,"Double Quenched And Tempered At 230C (450F), 1.4 mm Case Depth",1169.0,951.0,14.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1050,2,"1051,1885",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",814.0,745.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel
1051,2,"1052,1880",AISI 1340H Steel,"Annealed At 800C, Furnace Cooled 11C/Hour To 600C, Air Cooled, 25 mm (1 In.) Round",703.0,434.0,25.0,7,Annealed – easy-to-machine – round annealed stock
1052,2,"1053,1890",AISI 1340H Steel,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",910.0,565.0,20.0,4,Normalized (air cooled) – general-purpose steel
1053,2,"1054,2499",AISI 8822H Steel,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1510.0,1093.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1054,2,"1055,2137",AISI Grade 18Ni (350) Maraging Steel,"Aged, At Rt, Tested Longitudinal, Round Bar 32 mm",2391.0,2348.0,7.0,2,Quenched (oil) – general-purpose steel (tested)
1055,2,"1056,1904",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",703.0,496.0,26.0,6,Quenched (oil) & tempered – high-strength structural steel
1056,2,"1057,2128",AISI Grade 18Ni (200) Maraging Steel,"Aged, 150 mm (2 In.) Round Bar, Tested In Longitudinal Direction",1731.0,1690.0,10.0,2,Quenched (oil) – general-purpose steel (tested)
1057,2,"1058,2560",AISI E9310 Steel,"Normalized At 890C (1635F), 13 mm (0.5 In.) Round",917.0,605.0,20.0,4,Normalized (air cooled) – general-purpose steel
1058,2,"1059,1924",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 25 mm (1 In.) Round",951.0,834.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
1059,2,"1060,2039",AISI 1340 Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",834.0,558.0,22.0,4,Normalized (air cooled) – general-purpose steel
1060,2,"1061,1949",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",979.0,910.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel
1061,2,"1062,1966",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",772.0,662.0,23.0,6,Quenched (oil) & tempered – high-strength structural steel
1062,2,"1063,3209",AISI 9255 Steel,"Oil Quenched From 885C (1625F), 650C (1200F) Temper, 25 mm (1 In.) Round",951.0,731.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1063,2,"1064,2518",AISI E9310 Steel,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, 830C (1525F) Reheat, 150C (300F) Temper",1200.0,1055.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1064,2,"1065,2106",AISI Grade 18Ni (200) Maraging Steel,Annealed,965.0,660.0,17.0,7,Annealed – easy-to-machine – round annealed stock
1065,2,"1066,2544",AISI E9310H Steel,"Normalized, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 150C (300F) Temper",1200.0,1034.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1066,2,"1067,2009",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",731.0,552.0,25.0,6,Quenched (oil) & tempered – high-strength structural steel
1067,2,"1068,1869",AISI 1340 Steel,"Normalized At 870C (1600F), Air Cooled, 13 mm (0.5 In.) Round",910.0,565.0,20.0,4,Normalized (air cooled) – general-purpose steel
1068,2,"1069,1879",AISI 1340H Steel,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",827.0,496.0,21.0,4,Normalized (air cooled) – general-purpose steel
1069,2,"1070,2070",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",731.0,552.0,25.0,6,Quenched (oil) & tempered – high-strength structural steel
1070,2,"1071,3231",AISI 9840 Steel,"650C (1200F) Temper, 25 mm (1 In.) Round",965.0,825.0,19.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1071,2,"1072,2542",AISI Grade 18Ni (200) Maraging Steel,"Aged, 150 mm Square Bar, Tested In Transverse Direction",1723.0,1690.0,8.0,2,Quenched (oil) – general-purpose steel (tested)
1072,2,"1073,2575",AISI E9310H Steel,"Mock Carburized, 790C (1450F) Reheat, 230C (450F) Temper, 50 mm (2 In.) Round",993.0,731.0,17.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1073,2,"1074,3226",AISI 8740H Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",965.0,876.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
1074,2,"1075,2092",AISI Grade 18Ni (200) Maraging Steel,"Aged, 75 mm Round Bar, Tested In Longitudinal Direction",1750.0,1710.0,11.0,2,Quenched (oil) – general-purpose steel (tested)
1075,2,"1076,3220",AISI 8740H Steel,Annealed 815C (1500F),695.0,415.0,22.0,7,Annealed – easy-to-machine – round annealed stock
1076,2,"1077,3216",AISI 9255 Steel,"Oil Quenched From 885C (1625F), 595C (1100F) Temper, 25 mm (1 In.) Round",1035.0,814.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
1077,2,"1078,2526",AISI E9310H Steel,"Normalized, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 800C (1470F) Reheat, 150C (300F) Temper",1076.0,917.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1078,2,"1079,2699",AISI E9310 Steel,"Mock Carburized, 790C (1450F) Reheat, 230C (450F) Temper, 100 mm (4 In.) Round",910.0,660.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1079,2,"1080,2117",AISI Grade 18Ni (350) Maraging Steel,"Aged, At Rt, Tested Longitudinal, Round Bar 16 mm",2415.0,2363.0,7.0,2,Quenched (oil) – general-purpose steel (tested)
1080,2,"1081,2543",AISI E9310H Steel,"Mock Carburized, 790C (1450F) Reheat, 230C (450F) Temper, 25 mm (1 In.) Round",1089.0,848.0,16.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1081,2,"1082,1889",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 100 mm (4 In.) Round",710.0,490.0,25.0,6,Quenched (oil) & tempered – high-strength structural steel
1082,2,"1083,2516",AISI E9310H Steel,"Direct Quenched From Pot, Tempered At 230C (450F), 0.99 mm Case Depth",1227.0,1010.0,15.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1083,2,"1084,2523",AISI E9310H Steel,"Mock Carburized, 790C (1450F) Reheat, 150C (300F) Temper, 50 mm (2 In.) Round",1000.0,745.0,18.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1084,2,"1085,2097",AISI Grade 18Ni (250) Maraging Steel,"Aged, 32 mm Round Bar, Tested Longitudinal",1844.0,1784.0,11.0,2,Quenched (oil) – general-purpose steel (tested)
1085,2,"1086,2133",AISI Grade 18Ni (250) Maraging Steel,"3.18 mm Thick Sheet, Solution Annealed At 815C (1500F) For 30 Minutes, Air Cooled, Aged At 510C (950F) For 3 Hours",1865.0,1809.0,4.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1086,2,"1087,2080",AISI Grade 18Ni (350) Maraging Steel,"Aged, At Rt, Tested Transverse, Sheet 6 mm Thick",2451.0,2395.0,3.0,2,Quenched (oil) – general-purpose steel (tested)
1087,2,"1088,2131",AISI Grade 18Ni (250) Maraging Steel,"Aged, 16 mm Round Bar, Tested Longitudinal",1824.0,1764.0,11.0,2,Quenched (oil) – general-purpose steel (tested)
1088,2,"1089,2049",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",703.0,496.0,26.0,6,Quenched (oil) & tempered – high-strength structural steel
1089,2,"1090,1897",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",752.0,565.0,24.0,6,Quenched (oil) & tempered – high-strength structural steel
1090,2,"1091,2527",AISI E9310 Steel,"Double Quenched And Tempered At 150C (300F), 1.4 mm Case Depth",1203.0,958.0,15.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1091,2,"1092,3175",AISI 8740H Steel,"Normalized 870C (1600F), 25 mm (1 In.) Round",931.0,605.0,16.0,4,Normalized (air cooled) – general-purpose steel
1092,2,"1093,2079",AISI Grade 18Ni (250) Maraging Steel,"3.18 mm Thick Sheet, Solution Annealed At 815C (1500F) For 30 Minutes, Air Cooled, Aged At 480C (900F) For 6 Hours",1931.0,1844.0,4.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1093,2,"1094,1868",AISI 1340 Steel,"Normalized At 870C (1600F), Air Cooled, 50 mm (2 In.) Round",827.0,524.0,23.0,4,Normalized (air cooled) – general-purpose steel
1094,2,"1095,2046",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",752.0,565.0,24.0,6,Quenched (oil) & tempered – high-strength structural steel
1095,2,"1096,2359",AISI Grade 18Ni (250) Maraging Steel,"3.18 mm Thick Sheet, Solution Annealed At 815C (1500F) For 30 Minutes, Air Cooled, Aged At 455C (850F) For 3 Hours",1810.0,1770.0,4.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1096,2,"1097,2085",AISI Grade 18Ni (200) Maraging Steel,"Aged, 16 mm Round Bar, Tested In Longitudinal Direction",1824.0,1760.0,12.0,2,Quenched (oil) – general-purpose steel (tested)
1097,2,"1098,2077",AISI Grade 18Ni (250) Maraging Steel,"Aged, 150 mm Square Bar, Tested Longitudinal",1731.0,1693.0,10.0,2,Quenched (oil) – general-purpose steel (tested)
1098,2,"1099,2155",AISI Grade 18Ni (250) Maraging Steel,"3.18 mm Thick Sheet, Solution Annealed At 815C (1500F) For 30 Minutes, Air Cooled, Aged At 480C (900F) For 3 Hours",1979.0,1932.0,4.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1099,2,"1100,3086",AISI 8640 Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 50 mm (2 In.) Round",848.0,717.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
1100,2,"1101,2078",AISI Grade 18Ni (250) Maraging Steel,"Aged, 6 mm Sheet, Tested Transverse",1874.0,1832.0,8.0,2,Quenched (oil) – general-purpose steel (tested)
1101,2,"1102,1961",AISI 1340H Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 50 mm (2 In.) Round",827.0,579.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1102,2,"1103,2556",AISI E9310H Steel,"Normalized, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 830C (1525F) Reheat, 150C (300F) Temper",1200.0,1034.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1103,2,"1104,2577",AISI E9310H Steel,"Normalized, Machined To 13.7 mm Rounds, Pseudocarburized, 800C (1470F) Reheat, 150C (300F) Temper",1131.0,965.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
1104,2,"1105,1952",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 25 mm (1 In.) Round",814.0,676.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
1105,2,"1106,1941",AISI 1340H Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",834.0,558.0,22.0,4,Normalized (air cooled) – general-purpose steel
1106,2,"1107,2124",AISI Grade 18Ni (250) Maraging Steel,"Aged, 150 mm Square Bar, Tested Transverse",1723.0,1690.0,8.0,2,Quenched (oil) – general-purpose steel (tested)
1107,2,"1108,2720",AISI E9310H Steel,"Mock Carburized, 790C (1450F) Reheat, 150C (300F) Temper, 100 mm (4 In.) Round",938.0,655.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
1108,2,"1109,1932",AISI 1340 Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 100 mm (4 In.) Round",710.0,490.0,25.0,6,Quenched (oil) & tempered – high-strength structural steel
1125,2,"1134,2602",ASTM A285,Grade B,345.0,185.0,25.0,1,Hot rolled – general construction steel
1127,2,"1138,1360",ASTM A553 Alloy Steel,Grade I,690.0,585.0,20.0,1,Hot rolled – general construction steel
1130,2,"1163,2593",ASTM A285,Grade A,310.0,165.0,27.0,1,Hot rolled – general construction steel
1131,2,"1164,1346",ASTM A553 Alloy Steel,Grade Ii,690.0,585.0,20.0,1,Hot rolled – general construction steel
1132,2,"1165,2601",ASTM A285,Grade C,380.0,205.0,23.0,1,Hot rolled – general construction steel
1133,2,"1166,2589",ASTM A135 Steel,Grade A,330.0,205.0,35.0,1,Hot rolled – general construction steel
1134,2,"1167,2652",ASTM A139 Steel,Grade D,415.0,315.0,23.0,1,Hot rolled – general construction steel
1135,2,"1173,2663",ASTM A131 Steel,Grade Dh32,470.0,315.0,19.0,1,Hot rolled – general construction steel
1136,2,"1174,2617",ASTM A424 Steel,"Type Ii, Composition A, Drawing Quality",295.0,200.0,38.0,2,Quenched (oil) – general-purpose steel (tested)
1137,2,"1175,2594",ASTM A424 Steel,"Type I, Direct Cover Coat",310.0,170.0,42.0,2,Quenched (oil) – general-purpose steel (tested)
1138,2,"1177,3196",ASTM A446 Steel,Grade D,450.0,345.0,12.0,1,Hot rolled – general construction steel
1139,2,"1179,2583",ASTM A131 Steel,Grade Dh36,490.0,350.0,19.0,1,Hot rolled – general construction steel
1140,2,"1180,2598",ASTM A139 Steel,Grade B,415.0,240.0,30.0,1,Hot rolled – general construction steel
1141,2,"1181,2723",ASTM A182,"Grade F11, Class 1",520.0,310.0,20.0,1,Hot rolled – general construction steel
1142,2,"1182,3156",ASTM A446 Steel,Grade F,485.0,345.0,12.0,1,Hot rolled – general construction steel
1143,2,"1183,2627",ASTM A500 Steel,"Grade C, Shaped Structural Tubing",425.0,345.0,21.0,2,Quenched (oil) – general-purpose steel (tested)
1144,2,"1185,2707",ASTM A500 Steel,"Grade A, Round Structural Tubing",310.0,230.0,25.0,2,Quenched (oil) – general-purpose steel (tested)
1145,2,"1187,2635",ASTM A500 Steel,"Grade C, Round Structural Tubing",425.0,315.0,21.0,2,Quenched (oil) – general-purpose steel (tested)
1147,2,"1189,2607",ASTM A131 Steel,Grade A,400.0,220.0,21.0,1,Hot rolled – general construction steel
1148,2,"1190,2616",ASTM A514 Steel,"Grade F, Plate Thickness _ 19 mm",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1149,2,"1191,2633",ASTM A131 Steel,Grade B,400.0,220.0,21.0,1,Hot rolled – general construction steel
1150,2,"1192,2631",ASTM A283 Steel,Grade B,345.0,185.0,25.0,1,Hot rolled – general construction steel
1152,2,"1195,2592",ASTM A182,"Grade F11, Class 2",485.0,275.0,20.0,1,Hot rolled – general construction steel
1153,2,"1196,2637",ASTM A139 Steel,Grade E,455.0,360.0,22.0,1,Hot rolled – general construction steel
1154,2,"1198,2738",ASTM A514 Steel,"Grade A, Plate Thickness 19-32 mm (0.75-1.25 In)",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1155,2,"1200,2639",ASTM A570 Steel,Grade 30,340.0,205.0,17.0,1,Hot rolled – general construction steel
1156,2,"1203,2681",ASTM A570 Steel,Grade 36,365.0,250.0,17.0,1,Hot rolled – general construction steel
1157,2,"1204,2615",ASTM A424 Steel,"Type Ii, Composition A, Commercial Quality",345.0,240.0,28.0,2,Quenched (oil) – general-purpose steel (tested)
1158,2,"1205,2733",ASTM A131 Steel,Grade E,400.0,220.0,21.0,1,Hot rolled – general construction steel
1159,2,"1206,2649",ASTM A283 Steel,Grade C,380.0,205.0,22.0,1,Hot rolled – general construction steel
1160,2,"1207,2703",ASTM A514 Steel,"Grade J, Plate Thickness 19 - 64 mm",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1161,2,"1208,2695",ASTM A514 Steel,"Grade M, Plate Thickness 19-64 mm",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1162,2,"1210,2682",ASTM A514 Steel,"Grade N, Plate Thickness _ 19 mm",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1163,2,"1211,2623",ASTM A139 Steel,Grade A,330.0,205.0,35.0,1,Hot rolled – general construction steel
1164,2,"1212,2671",ASTM A424 Steel,"Type I, Commercial Quality",295.0,230.0,37.0,2,Quenched (oil) – general-purpose steel (tested)
1165,2,"1214,2634",ASTM A135 Steel,Grade B,415.0,240.0,30.0,1,Hot rolled – general construction steel
1166,2,"1215,2675",ASTM A514 Steel,"Grade B, Plate Thickness 19-32 mm (0.75-1.25 In)",760.0,690.0,18.0,11,plate – no special treatment – general-purpose steel
1167,2,"1217,2618",ASTM A514 Steel,"Grade F, Plate Thickness 64 - 150 mm",690.0,620.0,16.0,11,plate – no special treatment – general-purpose steel
1168,2,"1218,2752",ASTM A570 Steel,Grade 40,380.0,275.0,14.0,1,Hot rolled – general construction steel
1169,2,"1219,2697",ASTM A131 Steel,Grade Eh36,490.0,350.0,19.0,1,Hot rolled – general construction steel
1170,2,"1221,2737",ASTM A500 Steel,"Grade B, Round Structural Tubing",400.0,290.0,23.0,2,Quenched (oil) – general-purpose steel (tested)
